DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,TRANSPORT_MODE,PRICE_BASE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_STATUS2,UNIT_MULT,DECIMALS,CURRENCY
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,MAR,Q,2018,32732550.74,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,MAR,Q,2019,39542013.11,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,MAR,Q,2020,20250303,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,MAR,Q,2021,31030481.96,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,MAR,Q,2022,21531020.31,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,MAR,Q,2023,15855647.15,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),HRV,A,INV,EUR,MAR,Q,2024,13760537.67,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2004,5312555.506,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2005,7031451.815,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2006,4538661.907,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2007,5922959.925,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2009,30379871.25,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2010,33608421.59,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2011,6450502.254,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2012,18916530.89,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2013,26309727.66,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2014,22028272.53,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2015,10504234.85,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2016,10780241.62,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2017,14045711.64,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2018,4363876.464,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),GEO,A,INV,EUR,MAR,Q,2019,6477052.553,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2004,29292834.62,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2005,44086207.85,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2006,83267160.92,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2007,90528919.48,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2008,78176019.62,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2009,91668161.39,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2010,82108047.62,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2011,68679740.41,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2012,68612465.91,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2013,46456033.17,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2014,40272142.79,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2015,67580920.06,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),IND,A,INV,EUR,MAR,Q,2016,82103982.94,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MLT,A,INV,EUR,MAR,Q,2010,3389256.058,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MLT,A,INV,EUR,MAR,Q,2011,6679431.803,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MLT,A,INV,EUR,MAR,Q,2012,8717540.782,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MLT,A,INV,EUR,MAR,Q,2013,4262665.445,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MLT,A,INV,EUR,MAR,Q,2014,5210015.734,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,MAR,Q,2008,6472748.034,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,MAR,Q,2009,4344223.912,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,MAR,Q,2010,5974605.676,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,MAR,Q,2011,4267197.455,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,MAR,Q,2014,3849193.912,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,MAR,Q,2016,46271.86571,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MDA,A,INV,EUR,MAR,Q,2017,43549.17488,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,1997,956.2664967,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,1998,2919.57981,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,1999,2431.31926,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2000,8514447.468,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2001,1573955.606,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2003,1674032.409,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2005,1515312.23,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2006,1378321.755,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2007,2381009.072,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2008,3309285.856,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2009,2156125.012,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2010,3176283.748,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2011,3165458.517,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2012,1051215.205,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2013,25861712.25,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2014,19434357.9,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2015,7000000,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2016,949875.0914,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2017,907605.7361,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2018,878580.2144,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),MNE,A,INV,EUR,MAR,Q,2019,344592.9066,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),ROU,A,INV,EUR,MAR,Q,1995,21840947.23,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AUT,A,INV,EUR,AIR,Q,1995,163561371.1,,,0,0,
OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),AUT,A,INV,EUR,AIR,Q,1997,132764183.9,,,0,0,
